id,depair,destair,indepartcode,inarrivecode,outflightno,outdepartdate,outdeparttime,outarrivaldate,outarrivaltime,outbookingclass,outflightclass,outcarriercode,inflightno,indepartdate,indeparttime,inarrivaldate,inarrivaltime,inbookingclass,inflightclass,incarriercode,originalprice,originalcurrency,reservation,carrier,oneway
1788949,LGW,TAB,TAB,LGW,BA2157,2018-01-19,10:20:00,2018-01-19,17:35:00,,Economy,BA,BA2256,2018-01-29,19:40:00,2018-01-30,10:00:00,,Economy,BA,1084.800,GBP,8890279,"British Airways",0
1776925,LHR,MIA,MIA,LHR,BA0209,2018-01-20,14:15:00,2018-01-20,19:10:00,,Economy,BA,BA0206,2018-02-06,17:15:00,2018-02-07,06:35:00,,Economy,BA,846.520,GBP,WW6OYNS,"British Airways",0
1857859,LGW,UVF,UVF,LGW,BA2159,2018-01-20,10:05:00,2018-01-20,15:00:00,,Economy,BA,BA2158,2018-01-31,20:05:00,2018-02-01,08:20:00,,Economy,BA,1181.200,GBP,8945567,"British Airways",0
1799053,LGW,TAB,TAB,LGW,VS97,2018-01-20,08:20:00,2018-01-20,15:50:00,,Economy,VS,VS98,2018-01-30,17:35:00,2018-01-31,08:15:00,,Economy,VS,503.100,GBP,8898025,"Virgin Atlantic",0
1817391,LGW,TAB,TAB,LGW,VS97,2018-01-20,08:20:00,2018-01-20,15:50:00,,Economy,VS,VS98,2018-01-27,17:35:00,2018-01-28,08:15:00,,Economy,VS,780.600,GBP,8913371,"Virgin Atlantic",0
1839425,LGW,UVF,UVF,LGW,VS97,2018-01-20,08:20:00,2018-01-20,13:30:00,,Economy,VS,VS98,2018-02-03,19:45:00,2018-02-04,08:15:00,,Economy,VS,1193.800,GBP,M537TS,"Virgin Atlantic",0
1839819,LGW,TAB,TAB,LGW,VS97,2018-01-20,08:20:00,2018-01-20,15:50:00,,Economy,VS,VS98,2018-01-30,17:35:00,2018-01-31,08:15:00,,Economy,VS,1054.800,GBP,W85H4W,"Virgin Atlantic",0
1844490,LGW,TAB,TAB,LGW,VS97,2018-01-20,08:20:00,2018-01-20,15:50:00,,Economy,VS,VS98,2018-01-30,17:35:00,2018-01-31,08:15:00,,Economy,VS,867.200,GBP,8935365,"Virgin Atlantic",0
1849114,LGW,TAB,TAB,LGW,VS97,2018-01-20,08:20:00,2018-01-20,15:50:00,,Economy,VS,VS98,2018-01-27,17:35:00,2018-01-28,08:15:00,,Economy,VS,896.800,GBP,8938734,"Virgin Atlantic",0
1851643,LGW,TAB,TAB,LGW,VS97,2018-01-20,08:20:00,2018-01-20,15:50:00,,Economy,VS,VS98,2018-01-30,17:35:00,2018-01-31,08:15:00,,Economy,VS,866.600,GBP,8940938,"Virgin Atlantic",0
1830096,LGW,PUJ,PUJ,LGW,BA2205,2018-01-21,14:10:00,2018-01-21,19:20:00,,Economy,BA,BA2204,2018-01-28,21:10:00,2018-01-29,09:25:00,,Economy,BA,1200.200,GBP,75CKBS,"British Airways",0
1636706,BHX,SIN,SIN,BHX,EK0038,2018-01-21,20:45:00,2018-01-22,20:55:00,,Economy,EK,EK0353,2018-02-09,10:10:00,2018-02-09,18:45:00,,Economy,EK,959.160,GBP,WW5LTSE,Emirates,0
1789610,MAN,TAB,TAB,MAN,MT2714,2018-01-21,11:40:00,2018-01-21,16:50:00,,Economy,MT,MT2714,2018-01-28,17:50:00,2018-01-29,09:35:00,,Economy,MT,731.480,GBP,8890774,"Thomas Cook Airlines",0
1832187,MAN,TAB,TAB,MAN,MT2714,2018-01-21,11:40:00,2018-01-21,16:50:00,,Economy,MT,MT2714,2018-02-04,17:50:00,2018-02-05,09:35:00,,Economy,MT,751.880,GBP,8925354,"Thomas Cook Airlines",0
1843936,MAN,TAB,TAB,MAN,MT2714,2018-01-21,11:40:00,2018-01-21,16:50:00,,Economy,MT,MT2714,2018-01-28,17:50:00,2018-01-29,09:35:00,,Economy,MT,869.680,GBP,8934916,"Thomas Cook Airlines",0
1664549,LGW,SIN,SIN,LGW,TK1998,2018-01-21,16:45:00,2018-01-22,17:55:00,,Economy,TK,TK0055,2018-02-08,23:35:00,2018-02-09,09:20:00,,Economy,TK,854.580,GBP,WW5MF2J,"Turkish Airlines",0
1664571,LGW,SIN,SIN,LGW,TK1998,2018-01-21,16:45:00,2018-01-22,17:55:00,,Economy,TK,TK0055,2018-02-08,23:35:00,2018-02-09,09:20:00,,Economy,TK,854.580,GBP,WW5MF2X,"Turkish Airlines",0
1852446,LGW,UVF,UVF,LGW,VS31,2018-01-21,11:00:00,2018-01-21,16:10:00,,Economy,VS,VS32,2018-01-28,18:15:00,2018-01-29,06:40:00,,Economy,VS,1039.600,GBP,8941483,"Virgin Atlantic",0
1857883,LGW,UVF,UVF,LGW,VS31,2018-01-21,11:00:00,2018-01-21,16:10:00,,Economy,VS,VS32,2018-01-28,18:15:00,2018-01-29,06:40:00,,Economy,VS,1059.200,GBP,8945598,"Virgin Atlantic",0
1861162,LGW,UVF,UVF,LGW,VS31,2018-01-21,11:00:00,2018-01-21,16:10:00,,Economy,VS,VS32,2018-01-28,18:15:00,2018-01-29,06:40:00,,Economy,VS,1059.600,GBP,8948082,"Virgin Atlantic",0
1781842,MAN,BGI,BGI,MAN,VS77,2018-01-21,13:20:00,2018-01-21,18:00:00,,Economy,VS,VS78,2018-01-28,20:35:00,2018-01-29,08:40:00,,Economy,VS,936.280,GBP,8884575,"Virgin Atlantic",0
1736496,LGW,CUN,CUN,LGW,BA2203,2018-01-22,10:50:00,2018-01-22,16:55:00,,Economy,BA,BA2202,2018-01-29,18:40:00,2018-01-30,08:50:00,,Economy,BA,1140.000,GBP,7C590Q,"British Airways",0
1636684,BHX,SIN,SIN,BHX,EK0038,2018-01-22,20:45:00,2018-01-23,20:55:00,,Economy,EK,EK0353,2018-02-09,10:10:00,2018-02-09,18:45:00,,Economy,EK,959.160,GBP,WW5LTRF,Emirates,0
1674715,EDI,SIN,SIN,EDI,KL1282,2018-01-22,13:25:00,2018-01-23,13:45:00,,Economy,KL,AF0257,2018-02-08,23:05:00,2018-02-09,10:35:00,,Economy,AF,944.680,GBP,WW5MO4K,"KLM Royal Dutch Airlines",0
1657913,MAN,SIN,SIN,MAN,QR0028,2018-01-22,15:20:00,2018-01-23,14:45:00,,Economy,QR,QR0943,2018-02-08,10:45:00,2018-02-08,19:20:00,,Economy,QR,1936.160,GBP,WW5MAEI,"Qatar Airways",0
1744879,LHR,SYD,SYD,LHR,SQ0321,2018-01-22,22:05:00,2018-01-24,07:40:00,,Economy,SQ,SQ0222,2018-02-04,16:10:00,2018-02-05,05:55:00,,Economy,SQ,1554.140,GBP,WW6O76C,"Singapore Airlines",0
1822785,LGW,UVF,UVF,LGW,VS89,2018-01-22,09:00:00,2018-01-22,14:10:00,,Economy,VS,VS90,2018-01-29,20:10:00,2018-01-30,08:40:00,,Economy,VS,792.000,GBP,8917800,"Virgin Atlantic",0
1816687,LGW,TAB,TAB,LGW,VS97,2018-01-23,08:20:00,2018-01-23,15:50:00,,Economy,VS,VS98,2018-02-03,17:35:00,2018-02-04,08:15:00,,Economy,VS,760.000,GBP,LQ8CX4,"Virgin Atlantic",0
1853379,LGW,UVF,UVF,LGW,VS97,2018-01-23,08:20:00,2018-01-23,13:30:00,,Economy,VS,VS90,2018-02-02,19:50:00,2018-02-03,08:20:00,,Economy,VS,1009.600,GBP,8941987,"Virgin Atlantic",0
1628930,LGW,BGI,BGI,LGW,BA2155,2018-01-24,11:20:00,2018-01-24,16:15:00,,Economy,BA,BA2154,2018-02-20,17:55:00,2018-02-21,05:55:00,,Economy,BA,1340.600,GBP,WW5LMJF,"British Airways",0
1848147,LGW,UVF,UVF,LGW,BA2159,2018-01-25,10:00:00,2018-01-25,14:55:00,,Economy,BA,BA2158,2018-02-04,20:45:00,2018-02-05,09:00:00,,Economy,BA,1164.800,GBP,8937825,"British Airways",0
1644920,LGW,PUJ,PUJ,LGW,BA2205,2018-01-25,14:05:00,2018-01-25,19:15:00,,Economy,BA,BA2204,2018-02-08,20:45:00,2018-02-09,08:55:00,,Economy,BA,1137.600,GBP,WW5LZQG,"British Airways",0
1829336,LGW,PUJ,PUJ,LGW,BA2205,2018-01-25,14:05:00,2018-01-25,19:15:00,,Economy,BA,BA2204,2018-02-04,21:10:00,2018-02-05,09:25:00,,Economy,BA,1170.200,GBP,8923002,"British Airways",0
1827078,MAN,BGI,BGI,MAN,VS77,2018-01-25,13:20:00,2018-01-25,18:00:00,,Economy,VS,VS78,2018-02-01,20:35:00,2018-02-02,08:40:00,,Economy,VS,1147.280,GBP,DHZ07A,"Virgin Atlantic",0
1748636,LHR,SIN,SIN,LHR,BA0011,2018-01-26,19:05:00,2018-01-27,15:55:00,,EnhancedEconomy,BA,BA0012,2018-02-10,23:15:00,2018-02-11,05:15:00,,EnhancedEconomy,BA,2364.940,GBP,WW6OA4B,"British Airways",0
1769692,LGW,TAB,TAB,LGW,BA2157,2018-01-26,10:20:00,2018-01-26,17:35:00,,Economy,BA,BA2256,2018-02-05,19:40:00,2018-02-06,10:00:00,,Economy,BA,1029.200,GBP,7GKZRA,"British Airways",0
1842383,LGW,TAB,TAB,LGW,BA2157,2018-01-26,10:20:00,2018-01-26,17:35:00,,Economy,BA,BA2156,2018-02-02,19:20:00,2018-02-03,09:50:00,,Economy,BA,947.400,GBP,8933950,"British Airways",0
1853192,LGW,TAB,TAB,LGW,BA2157,2018-01-26,10:20:00,2018-01-26,17:35:00,,Economy,BA,BA2156,2018-02-02,19:20:00,2018-02-03,09:50:00,,Economy,BA,1150.600,GBP,8941870,"British Airways",0
1617003,LHR,DXB,DXB,LHR,QF0010,2018-01-26,11:55:00,2018-01-26,23:00:00,,Economy,QF,QF0009,2018-02-03,08:30:00,2018-02-03,12:40:00,,Economy,QF,786.320,GBP,WW5LAZC,"Qantas Airways",0
1816688,MAN,MCO,MCO,MAN,VS0075,2018-01-26,11:30:00,2018-01-26,15:55:00,,Economy,VS,VS0076,2018-02-03,18:35:00,2018-02-04,07:25:00,,Economy,VS,836.880,GBP,WW6PYKZ,"Virgin Atlantic",0
1832715,LGW,GND,GND,LGW,VS89,2018-01-26,09:05:00,2018-01-26,16:05:00,,Economy,VS,VS90,2018-02-05,18:00:00,2018-02-06,08:40:00,,Economy,VS,1181.800,GBP,8925782,"Virgin Atlantic",0
1700243,NCL,EWR,EWR,NCL,AA6652,2018-01-27,07:50:00,2018-01-27,14:05:00,,Economy,BA,AA6147,2018-02-09,18:40:00,2018-02-10,08:45:00,,Economy,BA,1294.360,GBP,WW5N99A,"British Airways",0
1727988,LHR,SIN,SIN,LHR,BA0011,2018-01-27,19:05:00,2018-01-28,15:55:00,,Economy,BA,BA0012,2018-02-10,23:15:00,2018-02-11,05:15:00,,Economy,BA,1016.940,GBP,WW5NTTZ,"British Airways",0
1799129,LGW,BGI,BGI,LGW,MT2610,2018-01-27,12:50:00,2018-01-27,17:55:00,,Economy,MT,MT2611,2018-02-03,20:10:00,2018-02-04,08:30:00,,Economy,MT,360.500,GBP,8898120,"Thomas Cook Airlines",0
1806942,LGW,BGI,BGI,LGW,MT2610,2018-01-27,12:50:00,2018-01-27,17:55:00,,Economy,MT,MT2611,2018-02-10,20:10:00,2018-02-11,08:30:00,,Economy,MT,721.000,GBP,8904710,"Thomas Cook Airlines",0
1846961,EDI,MCO,MCO,EDI,UA0039,2018-01-27,09:05:00,2018-01-27,17:36:00,,Economy,UA,UA1136,2018-02-04,14:50:00,2018-02-05,07:35:00,,Economy,UA,827.700,GBP,WW6QQ3V,"United Airlines",0
1803945,LGW,TAB,TAB,LGW,VS97,2018-01-27,08:20:00,2018-01-27,15:50:00,,Economy,VS,VS98,2018-02-06,17:35:00,2018-02-07,08:15:00,,Economy,VS,759.800,GBP,8902393,"Virgin Atlantic",0
1806173,LGW,TAB,TAB,LGW,VS97,2018-01-27,08:20:00,2018-01-27,15:50:00,,Economy,VS,VS98,2018-02-06,17:35:00,2018-02-07,08:15:00,,Economy,VS,760.400,GBP,AVSD5Q,"Virgin Atlantic",0
1806392,LGW,TAB,TAB,LGW,VS97,2018-01-27,08:20:00,2018-01-27,15:50:00,,Economy,VS,VS98,2018-02-10,17:35:00,2018-02-11,08:15:00,,Economy,VS,780.400,GBP,CQDZGW,"Virgin Atlantic",0
1811749,LGW,TAB,TAB,LGW,VS97,2018-01-27,08:20:00,2018-01-27,15:50:00,,Economy,VS,VS98,2018-02-06,17:35:00,2018-02-07,08:15:00,,Economy,VS,760.400,GBP,30N3ZY,"Virgin Atlantic",0
1851153,LGW,TAB,TAB,LGW,VS97,2018-01-27,08:20:00,2018-01-27,15:50:00,,Economy,VS,VS98,2018-02-03,17:35:00,2018-02-04,08:15:00,,Economy,VS,1793.200,GBP,8940522,"Virgin Atlantic",0
1851445,LGW,TAB,TAB,LGW,VS97,2018-01-27,08:20:00,2018-01-27,15:50:00,,Economy,VS,VS98,2018-02-03,17:35:00,2018-02-04,08:15:00,,Economy,VS,926.600,GBP,8940816,"Virgin Atlantic",0
1850334,LGW,UVF,UVF,LGW,BA2159,2018-01-28,10:05:00,2018-01-28,15:00:00,,Economy,BA,BA2158,2018-02-07,20:05:00,2018-02-08,08:20:00,,Economy,BA,1108.000,GBP,8939733,"British Airways",0
1627656,LGW,PUJ,PUJ,LGW,BA2205,2018-01-28,14:05:00,2018-01-28,19:15:00,,Economy,BA,BA2204,2018-02-08,20:45:00,2018-02-09,08:55:00,,Economy,BA,1167.200,GBP,WW5LLDJ,"British Airways",0
1749851,LGW,PUJ,PUJ,LGW,BA2205,2018-01-28,14:10:00,2018-01-28,19:20:00,,Economy,BA,BA2204,2018-02-08,20:45:00,2018-02-09,09:00:00,,Economy,BA,1002.800,GBP,JGJB2T,"British Airways",0
1869471,LGW,PUJ,PUJ,LGW,BA2205,2018-01-28,14:10:00,2018-01-28,19:20:00,,Economy,BA,BA2204,2018-02-04,21:10:00,2018-02-05,09:25:00,,Economy,BA,885.400,GBP,8954446,"British Airways",0
1752173,MAN,TAB,TAB,MAN,MT2714,2018-01-28,11:40:00,2018-01-28,16:50:00,,Economy,MT,MT2714,2018-02-04,17:50:00,2018-02-05,09:15:00,,Economy,MT,732.680,GBP,S59QFW,"Thomas Cook Airlines",0
1797763,MAN,BGI,BGI,MAN,MT2714,2018-01-28,11:40:00,2018-01-28,19:00:00,,Economy,MT,MT2714,2018-02-11,21:15:00,2018-02-12,09:35:00,,Economy,MT,721.480,GBP,8896905,"Thomas Cook Airlines",0
1813897,MAN,TAB,TAB,MAN,MT2714,2018-01-28,11:40:00,2018-01-28,16:50:00,,Economy,MT,MT2714,2018-02-04,17:50:00,2018-02-05,09:35:00,,Economy,MT,732.280,GBP,8910244,"Thomas Cook Airlines",0
1839579,MAN,TAB,TAB,MAN,MT2714,2018-01-28,11:40:00,2018-01-28,16:50:00,,Economy,MT,MT2714,2018-02-11,17:50:00,2018-02-12,09:35:00,,Economy,MT,775.280,GBP,8931434,"Thomas Cook Airlines",0
1841078,MAN,TAB,TAB,MAN,MT2714,2018-01-28,11:40:00,2018-01-28,16:50:00,,Economy,MT,MT2714,2018-02-11,17:50:00,2018-02-12,09:35:00,,Economy,MT,776.080,GBP,8932880,"Thomas Cook Airlines",0
1843015,MAN,TAB,TAB,MAN,MT2714,2018-01-28,11:40:00,2018-01-28,16:50:00,,Economy,MT,MT2714,2018-02-11,17:50:00,2018-02-12,09:35:00,,Economy,MT,915.880,GBP,8934353,"Thomas Cook Airlines",0
1843599,MAN,TAB,TAB,MAN,MT2714,2018-01-28,11:40:00,2018-01-28,16:50:00,,Economy,MT,MT2714,2018-02-04,17:50:00,2018-02-05,09:35:00,,Economy,MT,835.880,GBP,8934736,"Thomas Cook Airlines",0
1845511,MAN,TAB,TAB,MAN,MT2714,2018-01-28,11:40:00,2018-01-28,16:50:00,,Economy,MT,MT2714,2018-02-04,17:50:00,2018-02-05,09:35:00,,Economy,MT,835.680,GBP,8936013,"Thomas Cook Airlines",0
1847171,MAN,TAB,TAB,MAN,MT2714,2018-01-28,11:40:00,2018-01-28,16:50:00,,Economy,MT,MT2714,2018-02-04,17:50:00,2018-02-05,09:35:00,,Economy,MT,835.280,GBP,8936991,"Thomas Cook Airlines",0
1807661,LGW,BGI,BGI,LGW,VS29,2018-01-28,12:00:00,2018-01-28,17:00:00,,Economy,VS,VS30,2018-02-07,17:25:00,2018-02-08,05:50:00,,Economy,VS,1007.000,GBP,3RZ046,"Virgin Atlantic",0
1845535,LGW,UVF,UVF,LGW,VS31,2018-01-28,11:00:00,2018-01-28,16:10:00,,Economy,VS,VS32,2018-02-11,18:15:00,2018-02-12,06:40:00,,Economy,VS,1023.400,GBP,8936023,"Virgin Atlantic",0
1850582,LGW,UVF,UVF,LGW,VS31,2018-01-28,11:00:00,2018-01-28,16:10:00,,Economy,VS,VS32,2018-02-11,18:15:00,2018-02-12,06:40:00,,Economy,VS,1074.000,GBP,8939935,"Virgin Atlantic",0
1855633,LGW,UVF,UVF,LGW,VS31,2018-01-28,11:00:00,2018-01-28,16:10:00,,PremiumEconomy,VS,VS32,2018-02-04,18:15:00,2018-02-05,06:40:00,,PremiumEconomy,VS,3301.200,GBP,8943758,"Virgin Atlantic",0
1857950,LGW,UVF,UVF,LGW,VS31,2018-01-28,11:00:00,2018-01-28,16:10:00,,Economy,VS,VS32,2018-02-04,18:15:00,2018-02-05,06:40:00,,Economy,VS,1059.200,GBP,8945661,"Virgin Atlantic",0
1862438,LGW,UVF,UVF,LGW,VS31,2018-01-28,11:00:00,2018-01-28,16:10:00,,Economy,VS,VS32,2018-02-04,18:15:00,2018-02-05,06:40:00,,Economy,VS,1059.600,GBP,8948825,"Virgin Atlantic",0
1808270,MAN,BGI,BGI,MAN,VS77,2018-01-28,13:20:00,2018-01-28,18:00:00,,Economy,VS,VS78,2018-02-08,20:35:00,2018-02-09,08:40:00,,Economy,VS,749.280,GBP,BK86W2,"Virgin Atlantic",0
1658401,LGW,ANU,ANU,LGW,BA2157,2018-01-29,10:20:00,2018-01-29,15:05:00,,Business,BA,BA2156,2018-02-08,22:35:00,2018-02-09,10:25:00,,Business,BA,4060.600,GBP,WW5MAVM,"British Airways",0
1843480,LGW,TAB,TAB,LGW,BA2157,2018-01-29,10:20:00,2018-01-29,17:35:00,,Economy,BA,BA2256,2018-02-05,19:40:00,2018-02-06,10:00:00,,Economy,BA,837.400,GBP,8934671,"British Airways",0
1846433,LGW,TAB,TAB,LGW,BA2157,2018-01-29,10:20:00,2018-01-29,17:35:00,,Economy,BA,BA2156,2018-02-09,19:20:00,2018-02-10,09:50:00,,Economy,BA,1733.600,GBP,8936601,"British Airways",0
1848626,LGW,TAB,TAB,LGW,BA2157,2018-01-29,10:20:00,2018-01-29,17:35:00,,Economy,BA,BA2256,2018-02-05,19:40:00,2018-02-06,10:00:00,,Economy,BA,886.800,GBP,8938249,"British Airways",0
1849583,LGW,TAB,TAB,LGW,BA2157,2018-01-29,10:20:00,2018-01-29,17:35:00,,Economy,BA,BA2156,2018-02-09,19:20:00,2018-02-10,09:50:00,,Economy,BA,866.600,GBP,8939110,"British Airways",0
1853869,LGW,TAB,TAB,LGW,BA2157,2018-01-29,10:20:00,2018-01-29,17:35:00,,Economy,BA,BA2156,2018-02-09,19:20:00,2018-02-10,09:50:00,,Economy,BA,866.600,GBP,8942355,"British Airways",0
1854966,LGW,TAB,TAB,LGW,BA2157,2018-01-29,10:20:00,2018-01-29,17:35:00,,Economy,BA,BA2256,2018-02-12,19:40:00,2018-02-13,10:00:00,,Economy,BA,886.600,GBP,8943319,"British Airways",0
1853175,LGW,UVF,UVF,LGW,BA2159,2018-01-29,10:05:00,2018-01-29,15:00:00,,Economy,BA,BA2158,2018-02-08,20:40:00,2018-02-09,08:50:00,,Economy,BA,1171.600,GBP,8941859,"British Airways",0
1858901,LGW,UVF,UVF,LGW,BA2159,2018-01-29,10:05:00,2018-01-29,15:00:00,,Economy,BA,BA2158,2018-02-08,20:40:00,2018-02-09,08:50:00,,Economy,BA,1241.200,GBP,8946479,"British Airways",0
1635795,LGW,CUN,CUN,LGW,VS0093,2018-01-30,12:15:00,2018-01-30,18:05:00,,EnhancedEconomy,VS,VS0094,2018-02-06,20:35:00,2018-02-07,10:30:00,,EnhancedEconomy,VS,1935.200,GBP,WW5LSXC,"Virgin Atlantic",0
1803952,LGW,TAB,TAB,LGW,VS97,2018-01-30,08:20:00,2018-01-30,15:50:00,,Economy,VS,VS98,2018-02-06,17:35:00,2018-02-07,08:15:00,,Economy,VS,739.800,GBP,8902400,"Virgin Atlantic",0
1822829,LGW,UVF,UVF,LGW,VS97,2018-01-30,08:20:00,2018-01-30,13:30:00,,Economy,VS,VS90,2018-02-09,19:50:00,2018-02-10,08:20:00,,Economy,VS,812.000,GBP,XVCX84,"Virgin Atlantic",0
1827785,LGW,UVF,UVF,LGW,VS97,2018-01-30,08:20:00,2018-01-30,13:30:00,,Economy,VS,VS90,2018-02-09,19:50:00,2018-02-10,08:20:00,,Economy,VS,1235.000,GBP,8921892,"Virgin Atlantic",0
1839867,LGW,TAB,TAB,LGW,VS97,2018-01-30,08:20:00,2018-01-30,15:50:00,,Economy,VS,VS98,2018-02-10,17:35:00,2018-02-11,08:15:00,,Economy,VS,1054.800,GBP,24NPTO,"Virgin Atlantic",0
1840467,LGW,TAB,TAB,LGW,VS97,2018-01-30,08:20:00,2018-01-30,15:50:00,,Economy,VS,VS98,2018-02-06,17:35:00,2018-02-07,08:15:00,,Economy,VS,1024.800,GBP,8932265,"Virgin Atlantic",0
1817188,LGW,CUN,CUN,LGW,BA2203,2018-01-31,10:45:00,2018-01-31,16:50:00,,Economy,BA,BA2202,2018-02-10,20:50:00,2018-02-11,11:00:00,,Economy,BA,1060.700,GBP,X8WRRY,"British Airways",0
1829751,MAN,BGI,BGI,MAN,MT2854,2018-01-31,11:05:00,2018-01-31,18:15:00,,Economy,MT,MT2854,2018-02-07,20:30:00,2018-02-08,09:05:00,,Economy,MT,1111.620,GBP,4X44XW,"Thomas Cook Airlines",0
1727296,LHR,LAX,LAX,LHR,BA0269,2018-02-01,15:15:00,2018-02-01,18:30:00,,Economy,BA,BA0268,2018-02-17,20:55:00,2018-02-18,15:15:00,,Economy,BA,813.740,GBP,WW5NT9M,"British Airways",0
1775882,LGW,PUJ,PUJ,LGW,BA2205,2018-02-01,14:05:00,2018-02-01,19:15:00,,Economy,BA,BA2204,2018-02-08,20:45:00,2018-02-09,09:00:00,,Economy,BA,876.800,GBP,8879441,"British Airways",0
1871899,LGW,PUJ,PUJ,LGW,BA2205,2018-02-01,14:05:00,2018-02-01,19:15:00,,PremiumEconomy,BA,BA2204,2018-02-11,21:10:00,2018-02-12,09:25:00,,Economy,BA,1192.400,GBP,8956057,"British Airways",0
1875091,LGW,PUJ,PUJ,LGW,BA2205,2018-02-01,14:05:00,2018-02-01,19:15:00,,Economy,BA,BA2204,2018-02-11,21:10:00,2018-02-12,09:25:00,,Economy,BA,1290.400,GBP,8958507,"British Airways",0
1627586,LGW,JFK,JFK,LGW,DY7015,2018-02-01,17:10:00,2018-02-01,20:30:00,,Economy,DY,DY7016,2018-02-05,22:30:00,2018-02-06,10:00:00,,Economy,DY,793.780,GBP,WW5LLAB,"Norwegian Air Shuttle",0
1642318,MAN,JFK,JFK,MAN,EI0203,2018-02-01,08:00:00,2018-02-01,13:40:00,,Economy,EI,EI0104,2018-02-13,17:30:00,2018-02-14,07:30:00,,Economy,EI,762.360,GBP,WW5LY7P,"Aer Lingus",0
1643661,BHX,JFK,JFK,BHX,EI0263,2018-02-01,08:20:00,2018-02-01,13:40:00,,Economy,EI,EI0108,2018-02-13,21:10:00,2018-02-14,11:10:00,,Economy,EI,753.820,GBP,WW5LZ3H,"Aer Lingus",0
1702080,LHR,DXB,DXB,LHR,EK0008,2018-02-01,09:10:00,2018-02-01,20:00:00,,Economy,EK,EK0005,2018-02-10,16:05:00,2018-02-10,20:00:00,,Economy,EK,959.380,GBP,WW5NAHC,Emirates,0
1719222,MAN,BGI,BGI,MAN,MT2636,2018-02-01,11:10:00,2018-02-01,18:05:00,,Economy,MT,MT2636,2018-02-08,19:55:00,2018-02-09,08:25:00,,Economy,MT,833.280,GBP,8W25NO,"Thomas Cook Airlines",0
1719479,MAN,BGI,BGI,MAN,MT2636,2018-02-01,11:10:00,2018-02-01,18:05:00,,Economy,MT,MT2636,2018-02-08,19:55:00,2018-02-09,08:25:00,,Economy,MT,833.280,GBP,A5NTMW,"Thomas Cook Airlines",0
1693182,MAN,JFK,JFK,MAN,VS0127,2018-02-01,10:35:00,2018-02-01,13:15:00,,Economy,VS,VS0004,2018-02-16,18:30:00,2018-02-17,09:05:00,,Economy,VS,602.050,GBP,WW5N4FY,"Virgin Atlantic",0
1809388,MAN,JFK,JFK,MAN,VS0127,2018-02-01,10:35:00,2018-02-01,13:15:00,,Economy,VS,VS0004,2018-02-13,18:30:00,2018-02-14,09:05:00,,Economy,VS,563.700,GBP,WW6PRRF,"Virgin Atlantic",0
1841664,ACE,BHX,,,LS1202,2018-01-02,13:30:00,2018-01-02,17:45:00,,Standard,,,,00:00:00,,00:00:00,,,,252.000,GBP,2TQPYV,Jet2,1
1795688,STN,LPA,,,LS1507,2018-01-02,10:30:00,2018-01-02,14:50:00,,,,,,00:00:00,,00:00:00,,,,83.200,GBP,2S9MEJ,Jet2,1
1811656,LBA,AMS,AMS,LBA,LS205,2018-01-02,16:30:00,2018-01-02,18:45:00,,,,LS206,2018-01-05,19:15:00,2018-01-05,19:30:00,,,,284.000,GBP,2TGCY4,Jet2,0
1794161,LBA,TFS,TFS,LBA,LS223,2018-01-02,08:20:00,2018-01-02,13:00:00,,,,LS224,2018-01-16,14:10:00,2018-01-16,18:55:00,,,,490.000,GBP,2S826D,Jet2,0
1846032,LBA,LPA,LPA,LBA,LS477,2018-01-02,09:00:00,2018-01-02,13:40:00,,Standard,,LS478,2018-01-09,14:40:00,2018-01-09,19:25:00,,Standard,,358.000,GBP,2TR54Z,Jet2,0
1810676,NCL,PRG,PRG,NCL,LS509,2018-01-02,09:10:00,2018-01-02,12:25:00,,,,LS510,2018-01-05,12:30:00,2018-01-05,13:45:00,,,,346.000,GBP,2TFXML,Jet2,0
1689031,NCL,FUE,FUE,NCL,LS521,2018-01-02,09:30:00,2018-01-02,14:10:00,,,,LS522,2018-01-23,15:10:00,2018-01-23,19:55:00,,,,374.000,GBP,2RYLYK,Jet2,0
1732816,EMA,AGP,AGP,EMA,LS605,2018-01-02,07:00:00,2018-01-02,11:00:00,,,,LS606,2018-01-12,15:45:00,2018-01-12,17:45:00,,,,198.000,GBP,2SG2M3,Jet2,0
1612579,MAN,BCN,BCN,MAN,LS803,2018-01-02,14:35:00,2018-01-02,18:05:00,,,,LS804,2018-01-14,19:05:00,2018-01-14,20:45:00,,,,412.000,GBP,2Q4V5B,Jet2,0
1636210,LBA,ALC,ALC,LBA,LS271,2018-01-03,10:30:00,2018-01-03,14:30:00,,,,LS272,2018-02-08,15:30:00,2018-02-08,17:30:00,,,,208.000,GBP,2RCZNR,Jet2,0
1788575,LBA,ALC,ALC,LBA,LS271,2018-01-03,10:30:00,2018-01-03,14:30:00,,,,LS272,2018-02-17,15:30:00,2018-02-17,17:30:00,,,,230.000,GBP,2S598J,Jet2,0
1831469,STN,ACE,ACE,STN,LS1401,2018-01-04,09:15:00,2018-01-04,13:25:00,,,,LS1402,2018-01-14,14:25:00,2018-01-14,18:35:00,,,,85.900,GBP,2TMZ2E,Jet2,0
1841550,GLA,BCN,BCN,GLA,LS149,2018-01-04,07:45:00,2018-01-04,11:30:00,,Standard,,LS150,2018-01-07,18:15:00,2018-01-07,20:20:00,,Standard,,320.000,GBP,2TQN35,Jet2,0
